-0.0,-91309.70206038887,0,-inf
-0.0,-86065.89978926376,0,-inf
-0.0,-62501.52865160052,0,-inf
-0.0,-58261.8296738513,0,-inf
-0.0,-45467.65292785372,0,-inf
-0.0,-42567.09283596446,0,-inf
-0.0,-29207.952841606817,0,-inf
-0.0,-27135.322330951876,0,-inf
-0.0,-18874.046360067765,0,-inf
-0.0,-17181.67688687082,0,-inf
-0.0,-15910.705748795775,0,-inf
-0.0,-14726.060435462692,0,-inf
-0.0,-14726.060435462692,0,-inf
-0.0,-14726.060435462692,0,-inf
-0.0,-13499.538310479464,0,-inf
