"((138.53217693083425, 144.90203953542976, 0.0), (87.61444616864344, 101.71182692733252, 0.0), (12.089300873364119, 102.72405584091743, 0.0), (123.33714244929669, 20.20025964611267, 0.0), (123.76672771587502, 197.15758218281962, 0.0), (172.51159494705607, 62.741903803048565, 0.0), (22.00559579144656, 14.30471698714599, 0.0), (185.8014233909684, 81.89133333917913, 0.0), (0.7993495935944575, 73.53688189052701, 0.0), (122.37116945802047, 178.81954460806332, 0.0), (129.246126329232, 37.14446317806896, 0.0), (82.72762596940247, 80.40494079879271, 0.0), (28.046085879821934, 142.64197394115095, 0.0), (146.40927648004512, 23.59255246951708, 0.0), (112.58737747364795, 11.59229487133538, 0.0), (84.68635884963835, 79.45045738277258, 0.0), (51.828517692856515, 111.8905541484884, 0.0), (81.58829399125443, 49.131875651721344, 0.0), (83.64849110367851, 36.69342377132004, 0.0), (53.608160698744825, 7.6046477102456365, 0.0), (21.824016065128056, 95.23792511656026, 0.0), (148.79256309364757, 146.32768590027882, 0.0), (14.303968627568644, 122.03913338351697, 0.0), (76.19226081571439, 65.22512739488693, 0.0), (109.70041161239396, 132.88046759677047, 0.0), (199.38204614431618, 144.74716433608674, 0.0), (23.58796453574643, 26.886283419770024, 0.0), (99.93143823808853, 199.96545144400983, 0.0), (155.80955187658856, 37.38749029558364, 0.0), (127.48440995640536, 13.282469725719693, 0.0), (28.198627737723204, 13.306443331991547, 0.0), (110.50630841903323, 157.95816816755698, 0.0), (148.42954999220427, 89.23440092235546, 0.0), (111.10219353310718, 79.53165981924899, 0.0), (40.63780666677039, 89.17229524158093, 0.0), (78.3121583729695, 55.99659671082854, 0.0), (148.35033779821205, 195.5755888407913, 0.0), (1.2030760280367039, 183.87974502762864, 0.0), (140.91294574335953, 124.27707727084628, 0.0), (122.22351802445621, 166.86212078256443, 0.0), (63.43394493571159, 87.05988372648444, 0.0), (4.555153370925996, 193.6771270856158, 0.0), (156.04206912674982, 121.4277097156294, 0.0), (144.60733336186604, 33.777420776276244, 0.0), (138.04888653054272, 34.88261660455154, 0.0), (122.63379532822506, 110.20032685643358, 0.0), (76.0920845326531, 4.837618832388593, 0.0), (96.74561629118057, 82.06961496447963, 0.0), (119.9445879703533, 20.90730059689352, 0.0), (158.96963162323624, 100.87829253928435, 0.0), (175.91307832499825, 48.64952360522971, 0.0), (194.99786263440225, 115.76176234261855, 0.0), (71.69420709536554, 134.45384625622992, 0.0), (89.93698592856965, 44.98451426987944, 0.0), (119.03506660892631, 21.430970894588786, 0.0), (132.98201857119446, 167.42743782334253, 0.0), (190.531846406422, 1.018441607525359, 0.0), (30.985337140661397, 153.4818317068317, 0.0), (112.33782217489227, 179.6286581068563, 0.0), (94.64039350082264, 24.125582594023285, 0.0), (112.64599402012121, 150.31410640960306, 0.0), (107.74611536742911, 79.59946743196613, 0.0), (79.18955828332048, 18.31832693713359, 0.0), (41.72227918308806, 109.4262902406951, 0.0), (18.720169239496276, 73.64218197852293, 0.0), (91.149512812422, 78.5683554433075, 0.0), (156.66082019410285, 94.09470779823674, 0.0), (157.90658680217638, 17.497651269212387, 0.0), (0.15109924891356652, 136.87790694598158, 0.0), (136.70050442538397, 13.883476305749177, 0.0), (58.60720617378892, 85.74110034624016, 0.0), (157.77659054322106, 134.6655224540212, 0.0), (168.85537676873182, 99.9870965670026, 0.0), (0.37704667790172763, 164.35430320391396, 0.0), (76.07077251567726, 129.26373716540084, 0.0), (115.18124091494909, 48.05117667269417, 0.0), (49.10168929482816, 11.474885358286988, 0.0), (34.67808647121339, 23.958165790391504, 0.0), (132.03710036062307, 135.8085128837975, 0.0), (20.221821661494875, 129.86572635878574, 0.0), (107.65913907977472, 199.14458804661663, 0.0), (125.25606897530963, 117.0636652194919, 0.0), (172.18585127758192, 18.501520889811818, 0.0), (25.548452860375118, 35.78687385843192, 0.0), (5.165060204743062, 32.758921479613626, 0.0), (0.6664197653858759, 77.92837749539244, 0.0), (112.911653807338, 130.72105851301168, 0.0), (95.25670386879779, 130.26362082585902, 0.0), (138.412285283665, 131.14914004997428, 0.0), (110.9021307937136, 53.36137743542901, 0.0), (118.02980227918793, 17.464689174628745, 0.0), (111.63591010936894, 187.78134145126072, 0.0), (163.48859687028508, 2.905910321929523, 0.0), (82.77900208572643, 100.5331768418011, 0.0), (87.0156365239909, 127.70688920875108, 0.0), (28.20381228397799, 76.55644267386347, 0.0), (115.86910855920196, 182.19651519400804, 0.0), (120.32988050965916, 104.78069872993753, 0.0), (177.33066655431233, 163.93526407088768, 0.0), (110.95676520993804, 177.47591516878157, 0.0))","((110, 40, 50), (120, 160, 50), (180, 30, 50), (0, 30, 50), (120, 190, 50))",111111101111110111111,"{0: [1], 1: [0], 2: [3], 3: [0], 4: [4], 5: [2], 6: [3], 7: [2], 8: [3], 9: [4], 10: [0], 11: [0], 12: [3], 13: [2], 14: [0], 15: [0], 16: [1], 17: [0], 18: [0], 19: [3], 20: [3], 21: [1], 22: [3], 23: [0], 24: [1], 25: [1], 26: [3], 27: [4], 28: [2], 29: [0], 30: [3], 31: [1], 32: [2], 33: [0], 34: [3], 35: [0], 36: [4], 37: [3], 38: [1], 39: [1], 40: [0], 41: [3], 42: [1], 43: [0], 44: [0], 45: [1], 46: [0], 47: [0], 48: [0], 49: [1], 50: [2], 51: [2], 52: [1], 53: [0], 54: [0], 55: [1], 56: [0], 57: [3], 58: [4], 59: [0], 60: [1], 61: [0], 62: [0], 63: [3], 64: [3], 65: [0], 66: [1], 67: [2], 68: [3], 69: [0], 70: [1], 71: [1], 72: [1], 73: [3], 74: [1], 75: [0], 76: [3], 77: [3], 78: [1], 79: [3], 80: [4], 81: [1], 82: [2], 83: [3], 84: [3], 85: [3], 86: [1], 87: [1], 88: [1], 89: [0], 90: [0], 91: [4], 92: [2], 93: [0], 94: [1], 95: [3], 96: [4], 97: [1], 98: [2], 99: [4]}","{0: 5563147149.684092, 1: 4790551010.376159, 2: 3989969727.868779, 3: 5222244956.618764, 4: 5563147149.684092, 5: 5674312243.788988, 6: 3989969727.868779, 7: 5160113265.5361595, 8: 3989969727.868779, 9: 5563147149.684092, 10: 5222244956.618764, 11: 5222244956.618764, 12: 3628876847.1393905, 13: 5658310192.9058075, 14: 5222244956.618764, 15: 5222244956.618764, 16: 4336130058.00301, 17: 5222244956.618764, 18: 5222244956.618764, 19: 3989969727.868779, 20: 3989969727.868779, 21: 5563147149.684092, 22: 3989969727.868779, 23: 5222244956.618764, 24: 5563147149.684092, 25: 4399632744.245568, 26: 3989969727.868779, 27: 5563147149.684092, 28: 5879071138.097448, 29: 5222244956.618764, 30: 3989969727.868779, 31: 5563147149.684092, 32: 4751122207.446077, 33: 5222244956.618764, 34: 3989969727.868779, 35: 5222244956.618764, 36: 5563147149.684092, 37: 2988829782.4178834, 38: 5463069011.440316, 39: 5563147149.684092, 40: 4775611200.95182, 41: 2847447784.457464, 42: 5143979549.237355, 43: 5222244956.618764, 44: 5222244956.618764, 45: 5225916037.8861, 46: 5222244956.618764, 47: 5222244956.618764, 48: 5222244956.618764, 49: 4653892664.847212, 50: 6009284385.874307, 51: 4249488258.8631306, 52: 5092155897.979256, 53: 5222244956.618764, 54: 5222244956.618764, 55: 5563147149.684092, 56: 4193112103.122608, 57: 3420845721.682688, 58: 5563147149.684092, 59: 5222244956.618764, 60: 5563147149.684092, 61: 5222244956.618764, 62: 5222244956.618764, 63: 3989969727.868779, 64: 3989969727.868779, 65: 5222244956.618764, 66: 4535175936.363504, 67: 5876961177.274065, 68: 3812156085.726752, 69: 5222244956.618764, 70: 4036984331.2601786, 71: 5348988121.50766, 72: 4485395749.921781, 73: 3298478483.463534, 74: 5120935644.638925, 75: 5222244956.618764, 76: 3989969727.868779, 77: 3989969727.868779, 78: 5563147149.684092, 79: 3916552172.7918806, 80: 5563147149.684092, 81: 5411289608.398061, 82: 6096870053.468658, 83: 3989969727.868779, 84: 3989969727.868779, 85: 3989969727.868779, 86: 5563147149.684092, 87: 5537664491.550937, 88: 5563147149.684092, 89: 5222244956.618764, 90: 5222244956.618764, 91: 5563147149.684092, 92: 5722463625.228348, 93: 4771131761.5248165, 94: 5330051017.436098, 95: 3989969727.868779, 96: 5563147149.684092, 97: 5076111871.180379, 98: 3305146948.503984, 99: 5563147149.684092}"
"((138.53217693083425, 144.90203953542976, 0.0), (87.61444616864344, 101.71182692733252, 0.0), (12.089300873364119, 102.72405584091743, 0.0), (123.33714244929669, 20.20025964611267, 0.0), (123.76672771587502, 197.15758218281962, 0.0), (172.51159494705607, 62.741903803048565, 0.0), (22.00559579144656, 14.30471698714599, 0.0), (185.8014233909684, 81.89133333917913, 0.0), (0.7993495935944575, 73.53688189052701, 0.0), (122.37116945802047, 178.81954460806332, 0.0), (129.246126329232, 37.14446317806896, 0.0), (82.72762596940247, 80.40494079879271, 0.0), (28.046085879821934, 142.64197394115095, 0.0), (146.40927648004512, 23.59255246951708, 0.0), (112.58737747364795, 11.59229487133538, 0.0), (84.68635884963835, 79.45045738277258, 0.0), (51.828517692856515, 111.8905541484884, 0.0), (81.58829399125443, 49.131875651721344, 0.0), (83.64849110367851, 36.69342377132004, 0.0), (53.608160698744825, 7.6046477102456365, 0.0), (21.824016065128056, 95.23792511656026, 0.0), (148.79256309364757, 146.32768590027882, 0.0), (14.303968627568644, 122.03913338351697, 0.0), (76.19226081571439, 65.22512739488693, 0.0), (109.70041161239396, 132.88046759677047, 0.0), (199.38204614431618, 144.74716433608674, 0.0), (23.58796453574643, 26.886283419770024, 0.0), (99.93143823808853, 199.96545144400983, 0.0), (155.80955187658856, 37.38749029558364, 0.0), (127.48440995640536, 13.282469725719693, 0.0), (28.198627737723204, 13.306443331991547, 0.0), (110.50630841903323, 157.95816816755698, 0.0), (148.42954999220427, 89.23440092235546, 0.0), (111.10219353310718, 79.53165981924899, 0.0), (40.63780666677039, 89.17229524158093, 0.0), (78.3121583729695, 55.99659671082854, 0.0), (148.35033779821205, 195.5755888407913, 0.0), (1.2030760280367039, 183.87974502762864, 0.0), (140.91294574335953, 124.27707727084628, 0.0), (122.22351802445621, 166.86212078256443, 0.0), (63.43394493571159, 87.05988372648444, 0.0), (4.555153370925996, 193.6771270856158, 0.0), (156.04206912674982, 121.4277097156294, 0.0), (144.60733336186604, 33.777420776276244, 0.0), (138.04888653054272, 34.88261660455154, 0.0), (122.63379532822506, 110.20032685643358, 0.0), (76.0920845326531, 4.837618832388593, 0.0), (96.74561629118057, 82.06961496447963, 0.0), (119.9445879703533, 20.90730059689352, 0.0), (158.96963162323624, 100.87829253928435, 0.0), (175.91307832499825, 48.64952360522971, 0.0), (194.99786263440225, 115.76176234261855, 0.0), (71.69420709536554, 134.45384625622992, 0.0), (89.93698592856965, 44.98451426987944, 0.0), (119.03506660892631, 21.430970894588786, 0.0), (132.98201857119446, 167.42743782334253, 0.0), (190.531846406422, 1.018441607525359, 0.0), (30.985337140661397, 153.4818317068317, 0.0), (112.33782217489227, 179.6286581068563, 0.0), (94.64039350082264, 24.125582594023285, 0.0), (112.64599402012121, 150.31410640960306, 0.0), (107.74611536742911, 79.59946743196613, 0.0), (79.18955828332048, 18.31832693713359, 0.0), (41.72227918308806, 109.4262902406951, 0.0), (18.720169239496276, 73.64218197852293, 0.0), (91.149512812422, 78.5683554433075, 0.0), (156.66082019410285, 94.09470779823674, 0.0), (157.90658680217638, 17.497651269212387, 0.0), (0.15109924891356652, 136.87790694598158, 0.0), (136.70050442538397, 13.883476305749177, 0.0), (58.60720617378892, 85.74110034624016, 0.0), (157.77659054322106, 134.6655224540212, 0.0), (168.85537676873182, 99.9870965670026, 0.0), (0.37704667790172763, 164.35430320391396, 0.0), (76.07077251567726, 129.26373716540084, 0.0), (115.18124091494909, 48.05117667269417, 0.0), (49.10168929482816, 11.474885358286988, 0.0), (34.67808647121339, 23.958165790391504, 0.0), (132.03710036062307, 135.8085128837975, 0.0), (20.221821661494875, 129.86572635878574, 0.0), (107.65913907977472, 199.14458804661663, 0.0), (125.25606897530963, 117.0636652194919, 0.0), (172.18585127758192, 18.501520889811818, 0.0), (25.548452860375118, 35.78687385843192, 0.0), (5.165060204743062, 32.758921479613626, 0.0), (0.6664197653858759, 77.92837749539244, 0.0), (112.911653807338, 130.72105851301168, 0.0), (95.25670386879779, 130.26362082585902, 0.0), (138.412285283665, 131.14914004997428, 0.0), (110.9021307937136, 53.36137743542901, 0.0), (118.02980227918793, 17.464689174628745, 0.0), (111.63591010936894, 187.78134145126072, 0.0), (163.48859687028508, 2.905910321929523, 0.0), (82.77900208572643, 100.5331768418011, 0.0), (87.0156365239909, 127.70688920875108, 0.0), (28.20381228397799, 76.55644267386347, 0.0), (115.86910855920196, 182.19651519400804, 0.0), (120.32988050965916, 104.78069872993753, 0.0), (177.33066655431233, 163.93526407088768, 0.0), (110.95676520993804, 177.47591516878157, 0.0))","((110, 40, 50), (120, 160, 50), (180, 30, 50), (0, 30, 50), (120, 190, 50))",111111101111110111111,"{0: [1], 1: [0], 2: [3], 3: [0], 4: [4], 5: [2], 6: [3], 7: [2], 8: [3], 9: [4], 10: [0], 11: [0], 12: [3], 13: [2], 14: [0], 15: [0], 16: [1], 17: [0], 18: [0], 19: [3], 20: [3], 21: [1], 22: [3], 23: [0], 24: [1], 25: [1], 26: [3], 27: [4], 28: [2], 29: [0], 30: [3], 31: [1], 32: [2], 33: [0], 34: [3], 35: [0], 36: [4], 37: [3], 38: [1], 39: [1], 40: [0], 41: [3], 42: [1], 43: [0], 44: [0], 45: [1], 46: [0], 47: [0], 48: [0], 49: [1], 50: [2], 51: [2], 52: [1], 53: [0], 54: [0], 55: [1], 56: [0], 57: [3], 58: [4], 59: [0], 60: [1], 61: [0], 62: [0], 63: [3], 64: [3], 65: [0], 66: [1], 67: [2], 68: [3], 69: [0], 70: [1], 71: [1], 72: [1], 73: [3], 74: [1], 75: [0], 76: [3], 77: [3], 78: [1], 79: [3], 80: [4], 81: [1], 82: [2], 83: [3], 84: [3], 85: [3], 86: [1], 87: [1], 88: [1], 89: [0], 90: [0], 91: [4], 92: [2], 93: [0], 94: [1], 95: [3], 96: [4], 97: [1], 98: [2], 99: [4]}","{0: 5563147149.684092, 1: 4790551010.376159, 2: 3989969727.868779, 3: 5222244956.618764, 4: 5563147149.684092, 5: 5674312243.788988, 6: 3989969727.868779, 7: 5160113265.5361595, 8: 3989969727.868779, 9: 5563147149.684092, 10: 5222244956.618764, 11: 5222244956.618764, 12: 3628876847.1393905, 13: 5658310192.9058075, 14: 5222244956.618764, 15: 5222244956.618764, 16: 4336130058.00301, 17: 5222244956.618764, 18: 5222244956.618764, 19: 3989969727.868779, 20: 3989969727.868779, 21: 5563147149.684092, 22: 3989969727.868779, 23: 5222244956.618764, 24: 5563147149.684092, 25: 4399632744.245568, 26: 3989969727.868779, 27: 5563147149.684092, 28: 5879071138.097448, 29: 5222244956.618764, 30: 3989969727.868779, 31: 5563147149.684092, 32: 4751122207.446077, 33: 5222244956.618764, 34: 3989969727.868779, 35: 5222244956.618764, 36: 5563147149.684092, 37: 2988829782.4178834, 38: 5463069011.440316, 39: 5563147149.684092, 40: 4775611200.95182, 41: 2847447784.457464, 42: 5143979549.237355, 43: 5222244956.618764, 44: 5222244956.618764, 45: 5225916037.8861, 46: 5222244956.618764, 47: 5222244956.618764, 48: 5222244956.618764, 49: 4653892664.847212, 50: 6009284385.874307, 51: 4249488258.8631306, 52: 5092155897.979256, 53: 5222244956.618764, 54: 5222244956.618764, 55: 5563147149.684092, 56: 4193112103.122608, 57: 3420845721.682688, 58: 5563147149.684092, 59: 5222244956.618764, 60: 5563147149.684092, 61: 5222244956.618764, 62: 5222244956.618764, 63: 3989969727.868779, 64: 3989969727.868779, 65: 5222244956.618764, 66: 4535175936.363504, 67: 5876961177.274065, 68: 3812156085.726752, 69: 5222244956.618764, 70: 4036984331.2601786, 71: 5348988121.50766, 72: 4485395749.921781, 73: 3298478483.463534, 74: 5120935644.638925, 75: 5222244956.618764, 76: 3989969727.868779, 77: 3989969727.868779, 78: 5563147149.684092, 79: 3916552172.7918806, 80: 5563147149.684092, 81: 5411289608.398061, 82: 6096870053.468658, 83: 3989969727.868779, 84: 3989969727.868779, 85: 3989969727.868779, 86: 5563147149.684092, 87: 5537664491.550937, 88: 5563147149.684092, 89: 5222244956.618764, 90: 5222244956.618764, 91: 5563147149.684092, 92: 5722463625.228348, 93: 4771131761.5248165, 94: 5330051017.436098, 95: 3989969727.868779, 96: 5563147149.684092, 97: 5076111871.180379, 98: 3305146948.503984, 99: 5563147149.684092}"
"((56.01506518201609, 158.72247004054287, 0.0), (79.43170019124047, 52.11635345596671, 0.0), (101.03747018101183, 41.339801024186976, 0.0), (91.86046394523392, 14.306712129366318, 0.0), (34.90185454905438, 140.15263254838317, 0.0), (37.25827881357725, 65.0229192656306, 0.0), (118.18080057027247, 15.996693323980278, 0.0), (164.51152871865384, 66.90076487642787, 0.0), (10.706010268150763, 122.00888660000817, 0.0), (22.13172745038231, 5.122525486018819, 0.0), (28.194653594237707, 17.919018822146278, 0.0), (92.68504433680056, 19.41531547567685, 0.0))","((50, 150, 50), (20, 20, 50), (130, 20, 50), (90, 20, 50), (90, 40, 50))",111100111111111111111,"{0: [0], 1: [4], 2: [4], 3: [3], 4: [0], 5: [1], 6: [2], 7: [2], 8: [0], 9: [1], 10: [1], 11: [3]}","{0: 3833795640.767186, 1: 6029011771.391974, 2: 6029011771.391974, 3: 6029011771.391974, 4: 3833795640.767186, 5: 5250618143.796262, 6: 6029011771.391974, 7: 4992595781.991593, 8: 3833795640.767186, 9: 5250618143.796262, 10: 5250618143.796262, 11: 6029011771.391974}"
"((74.06709042444719, 144.45400313137128, 0.0), (81.25646932449825, 58.13912831027383, 0.0), (91.92028719050074, 46.63844055070851, 0.0), (112.91243553471483, 7.636297452288457, 0.0), (40.866392532066975, 134.97308446621872, 0.0), (21.703998054754635, 85.25936851656648, 0.0), (133.88334775903712, 12.889579497521002, 0.0), (145.98215284759493, 53.808620097612376, 0.0), (11.13609886753436, 121.06578554330332, 0.0), (14.322620446947383, 20.994852495433243, 0.0), (37.139647018769665, 10.778816750432814, 0.0), (69.04690103555956, 29.827124536103966, 0.0))","((20, 20, 50), (10, 40, 50), (140, 0, 50), (90, 30, 50), (100, 30, 50))",011111111111111111111,"{0: [3], 1: [3], 2: [3], 3: [4], 4: [1], 5: [1], 6: [2], 7: [2], 8: [1], 9: [0], 10: [0], 11: [3]}","{0: 3638980913.3141456, 1: 5779501588.332751, 2: 6051557359.3594475, 3: 5866877872.304961, 4: 3960113748.9396, 5: 4855281262.790721, 6: 6091455002.088255, 7: 5106243112.170987, 8: 4393744339.460711, 9: 5222244956.618764, 10: 5222244956.618764, 11: 5972798491.756307}"
"((55.87440920816892, 147.2223245673022, 0.0), (86.65304264900284, 58.24046158148686, 0.0), (114.912288322733, 39.9433969378716, 0.0), (93.50828623886477, 20.30597054776244, 0.0), (41.635131388355354, 124.41265981135854, 0.0), (8.039843765754227, 62.65692256479317, 0.0), (134.27711618171543, 21.344103250893873, 0.0), (160.93262950137367, 28.19226499989736, 0.0), (10.408549137077745, 114.2035290482786, 0.0), (15.398905021319413, 20.941669309439828, 0.0), (54.6686113872382, 34.593943366486364, 0.0), (63.33353568625798, 30.17647645969769, 0.0))","((80, 40, 50), (10, 30, 50), (0, 30, 50), (110, 20, 50), (130, 20, 50))",111111111111111111111,"{0: [0], 1: [0], 2: [3], 3: [3], 4: [1], 5: [1], 6: [4], 7: [4], 8: [1], 9: [1], 10: [0], 11: [0]}","{0: 3750586997.273295, 1: 6003115182.995051, 2: 5981128201.276002, 3: 6029011771.391974, 4: 3966416767.8183837, 5: 5222244956.618764, 6: 6029011771.391974, 7: 5715528801.6713, 8: 4317634156.011474, 9: 5222244956.618764, 10: 5865070787.057154, 11: 6004451012.154211}"
"((58.143470747001984, 145.01505386367907, 0.0), (102.8688090718082, 66.42234997171539, 0.0), (111.727404993216, 22.903791363426123, 0.0), (65.55363662493826, 26.471317603331933, 0.0), (63.837556758450404, 117.50445417382942, 0.0), (2.205567648358155, 66.5528432016291, 0.0), (152.79294809152302, 36.30667196579268, 0.0), (142.67556531051673, 43.705116152523075, 0.0), (21.896133441688914, 105.76677126384747, 0.0), (10.487936133422258, 21.923526954584275, 0.0), (48.744786851293696, 33.86020292937024, 0.0), (55.754454983402205, 31.354992415191674, 0.0))","((20, 30, 50), (0, 40, 50), (130, 10, 50), (90, 30, 50), (80, 30, 50))",011111111111111111111,"{0: [4], 1: [3], 2: [2], 3: [4], 4: [4], 5: [1], 6: [2], 7: [2], 8: [1], 9: [0], 10: [0], 11: [4]}","{0: 3609819340.379494, 1: 5539180326.94694, 2: 5943480981.78462, 3: 6080224132.252014, 4: 4204415531.5305724, 5: 4855281262.790721, 6: 5642154013.986958, 7: 5610094219.271413, 8: 4693051468.304939, 9: 5685314037.91907, 10: 5685314037.91907, 11: 5901872570.834733}"
"((56.225177184276106, 153.00719826602318, 0.0), (75.35660471889115, 56.16602013997474, 0.0), (102.42719525995794, 25.917502668077187, 0.0), (83.33019011872965, 35.675175015820514, 0.0), (60.994569189170576, 106.98803168382865, 0.0), (10.313339831541303, 63.98722348240461, 0.0), (148.6219740108829, 24.50365122380518, 0.0), (161.91797331438397, 53.45993895444212, 0.0), (10.870480088861614, 103.38159190884777, 0.0), (1.1574950451932953, 17.136312966647253, 0.0), (52.733768549166356, 13.237262753669391, 0.0), (52.69804784577692, 32.14898394645033, 0.0))","((130, 20, 50), (80, 30, 50), (100, 30, 50), (20, 40, 50), (0, 40, 50))",011111111111111111111,"{0: [3], 1: [1], 2: [2], 3: [1], 4: [2], 5: [3], 6: [0], 7: [0], 8: [3], 9: [4], 10: [1], 11: [1]}","{0: 3579411404.4950013, 1: 5849366763.171224, 2: 6029011771.391974, 3: 6029011771.391974, 4: 4267434184.405741, 5: 5646564256.494866, 6: 6008019049.606458, 7: 5327770997.74611, 8: 4833900406.603011, 9: 5646564256.494866, 10: 5715329633.370378, 11: 5830136452.053873}"
"((41.22896748228246, 143.58368777611437, 0.0), (90.96120244421482, 57.022952755310165, 0.0), (79.48695662648866, 25.3494347443689, 0.0), (84.72869255653184, 34.43721444701353, 0.0), (60.8593954409783, 91.16192066675978, 0.0), (2.602449548979762, 55.26988379025123, 0.0), (162.22750856894018, 24.653154600574933, 0.0), (163.18895845954503, 53.24366147501541, 0.0), (7.92706248418649, 102.63559948434622, 0.0), (15.898602878601409, 24.245265709289864, 0.0), (67.80882090099206, 3.740621731953931, 0.0), (50.95394136994746, 36.290795530678025, 0.0))","((130, 20, 50), (20, 40, 50), (0, 40, 50), (80, 30, 50), (120, 20, 50))",011111111111111111111,"{0: [1], 1: [3], 2: [3], 3: [3], 4: [4], 5: [2], 6: [0], 7: [0], 8: [2], 9: [1], 10: [3], 11: [3]}","{0: 3835731127.9780197, 1: 5787037520.600984, 2: 6029011771.391974, 3: 6029011771.391974, 4: 4122789675.5400987, 5: 5646564256.494866, 6: 5701017164.41989, 7: 5307203840.920149, 8: 4858272438.006222, 9: 5646564256.494866, 10: 5792208804.4754095, 11: 5773213127.785949}"
"((49.775191051183164, 140.26259535180537, 0.0), (88.36239132072868, 60.61108516313894, 0.0), (86.60763132020837, 23.317283422630855, 0.0), (91.97387319009883, 60.746844693450626, 0.0), (59.86325387373334, 90.22602501414258, 0.0), (8.516670451813006, 50.42416963040334, 0.0), (172.93510496362424, 29.230706124439852, 0.0), (150.9528172583325, 56.359039318287564, 0.0), (6.565682459827318, 122.65648620905486, 0.0), (13.491140192112791, 13.865223465941936, 0.0), (42.34508557415985, 4.747758531101631, 0.0), (46.94925647114711, 28.23446121686412, 0.0))","((130, 10, 50), (20, 40, 50), (20, 20, 50), (90, 30, 50), (130, 20, 50))",111111111111111111111,"{0: [1], 1: [3], 2: [3], 3: [3], 4: [4], 5: [1], 6: [4], 7: [4], 8: [1], 9: [2], 10: [2], 11: [2]}","{0: 3859601902.2003446, 1: 5749770901.156312, 2: 6080224132.252014, 3: 5745847731.013714, 4: 3973361947.56827, 5: 5222244956.618764, 6: 5392889659.494319, 7: 5447257455.190649, 8: 4328802079.479168, 9: 5222244956.618764, 10: 5222244956.618764, 11: 5222244956.618764}"
"((35.9793119052982, 123.42747931212091, 0.0), (98.6334261355255, 63.8004598907991, 0.0), (81.85628686251228, 18.71842914567289, 0.0), (76.65319557049264, 52.432042854169964, 0.0), (68.77990493248139, 90.2309080408064, 0.0), (30.451325593272905, 45.48195191947828, 0.0), (180.75916405625367, 38.142686376148184, 0.0), (177.19066316384203, 65.2458462889712, 0.0), (6.278050389265374, 132.46827400420858, 0.0), (15.372905222553134, 26.649646737087927, 0.0), (31.85036688916357, 6.576591807960337, 0.0), (34.1848442865338, 15.706128244177945, 0.0))","((130, 20, 50), (0, 40, 50), (20, 30, 50), (90, 30, 50), (80, 20, 50))",011111111111111111111,"{0: [1], 1: [3], 2: [4], 3: [3], 4: [3], 5: [2], 6: [0], 7: [0], 8: [1], 9: [2], 10: [2], 11: [2]}","{0: 4161092440.3967013, 1: 5640080442.272388, 2: 6029011771.391974, 3: 5860414986.832207, 4: 4838658362.860506, 5: 5646564256.494866, 6: 5112837072.34568, 7: 4797782635.954394, 8: 4119331740.7495565, 9: 5646564256.494866, 10: 5646564256.494866, 11: 5646564256.494866}"
