"((138.53217693083425, 144.90203953542976, 0.0), (87.61444616864344, 101.71182692733252, 0.0), (12.089300873364119, 102.72405584091743, 0.0), (123.33714244929669, 20.20025964611267, 0.0), (123.76672771587502, 197.15758218281962, 0.0), (172.51159494705607, 62.741903803048565, 0.0), (22.00559579144656, 14.30471698714599, 0.0), (185.8014233909684, 81.89133333917913, 0.0), (0.7993495935944575, 73.53688189052701, 0.0), (122.37116945802047, 178.81954460806332, 0.0), (129.246126329232, 37.14446317806896, 0.0), (82.72762596940247, 80.40494079879271, 0.0), (28.046085879821934, 142.64197394115095, 0.0), (146.40927648004512, 23.59255246951708, 0.0), (112.58737747364795, 11.59229487133538, 0.0), (84.68635884963835, 79.45045738277258, 0.0), (51.828517692856515, 111.8905541484884, 0.0), (81.58829399125443, 49.131875651721344, 0.0), (83.64849110367851, 36.69342377132004, 0.0), (53.608160698744825, 7.6046477102456365, 0.0), (21.824016065128056, 95.23792511656026, 0.0), (148.79256309364757, 146.32768590027882, 0.0), (14.303968627568644, 122.03913338351697, 0.0), (76.19226081571439, 65.22512739488693, 0.0), (109.70041161239396, 132.88046759677047, 0.0), (199.38204614431618, 144.74716433608674, 0.0), (23.58796453574643, 26.886283419770024, 0.0), (99.93143823808853, 199.96545144400983, 0.0), (155.80955187658856, 37.38749029558364, 0.0), (127.48440995640536, 13.282469725719693, 0.0), (28.198627737723204, 13.306443331991547, 0.0), (110.50630841903323, 157.95816816755698, 0.0), (148.42954999220427, 89.23440092235546, 0.0), (111.10219353310718, 79.53165981924899, 0.0), (40.63780666677039, 89.17229524158093, 0.0), (78.3121583729695, 55.99659671082854, 0.0), (148.35033779821205, 195.5755888407913, 0.0), (1.2030760280367039, 183.87974502762864, 0.0), (140.91294574335953, 124.27707727084628, 0.0), (122.22351802445621, 166.86212078256443, 0.0), (63.43394493571159, 87.05988372648444, 0.0), (4.555153370925996, 193.6771270856158, 0.0), (156.04206912674982, 121.4277097156294, 0.0), (144.60733336186604, 33.777420776276244, 0.0), (138.04888653054272, 34.88261660455154, 0.0), (122.63379532822506, 110.20032685643358, 0.0), (76.0920845326531, 4.837618832388593, 0.0), (96.74561629118057, 82.06961496447963, 0.0), (119.9445879703533, 20.90730059689352, 0.0), (158.96963162323624, 100.87829253928435, 0.0), (175.91307832499825, 48.64952360522971, 0.0), (194.99786263440225, 115.76176234261855, 0.0), (71.69420709536554, 134.45384625622992, 0.0), (89.93698592856965, 44.98451426987944, 0.0), (119.03506660892631, 21.430970894588786, 0.0), (132.98201857119446, 167.42743782334253, 0.0), (190.531846406422, 1.018441607525359, 0.0), (30.985337140661397, 153.4818317068317, 0.0), (112.33782217489227, 179.6286581068563, 0.0), (94.64039350082264, 24.125582594023285, 0.0), (112.64599402012121, 150.31410640960306, 0.0), (107.74611536742911, 79.59946743196613, 0.0), (79.18955828332048, 18.31832693713359, 0.0), (41.72227918308806, 109.4262902406951, 0.0), (18.720169239496276, 73.64218197852293, 0.0), (91.149512812422, 78.5683554433075, 0.0), (156.66082019410285, 94.09470779823674, 0.0), (157.90658680217638, 17.497651269212387, 0.0), (0.15109924891356652, 136.87790694598158, 0.0), (136.70050442538397, 13.883476305749177, 0.0), (58.60720617378892, 85.74110034624016, 0.0), (157.77659054322106, 134.6655224540212, 0.0), (168.85537676873182, 99.9870965670026, 0.0), (0.37704667790172763, 164.35430320391396, 0.0), (76.07077251567726, 129.26373716540084, 0.0), (115.18124091494909, 48.05117667269417, 0.0), (49.10168929482816, 11.474885358286988, 0.0), (34.67808647121339, 23.958165790391504, 0.0), (132.03710036062307, 135.8085128837975, 0.0), (20.221821661494875, 129.86572635878574, 0.0), (107.65913907977472, 199.14458804661663, 0.0), (125.25606897530963, 117.0636652194919, 0.0), (172.18585127758192, 18.501520889811818, 0.0), (25.548452860375118, 35.78687385843192, 0.0), (5.165060204743062, 32.758921479613626, 0.0), (0.6664197653858759, 77.92837749539244, 0.0), (112.911653807338, 130.72105851301168, 0.0), (95.25670386879779, 130.26362082585902, 0.0), (138.412285283665, 131.14914004997428, 0.0), (110.9021307937136, 53.36137743542901, 0.0), (118.02980227918793, 17.464689174628745, 0.0), (111.63591010936894, 187.78134145126072, 0.0), (163.48859687028508, 2.905910321929523, 0.0), (82.77900208572643, 100.5331768418011, 0.0), (87.0156365239909, 127.70688920875108, 0.0), (28.20381228397799, 76.55644267386347, 0.0), (115.86910855920196, 182.19651519400804, 0.0), (120.32988050965916, 104.78069872993753, 0.0), (177.33066655431233, 163.93526407088768, 0.0), (110.95676520993804, 177.47591516878157, 0.0))","((180, 30, 50), (0, 30, 50), (120, 190, 50), (110, 0, 50), (110, 10, 50), (110, 40, 50), (70, 120, 50), (120, 150, 50))",111110110111110111111111111111111111111101110,"{0: [7], 1: [6], 2: [6], 3: [4], 4: [2], 5: [0], 6: [1], 7: [0], 8: [1], 9: [2], 10: [5], 11: [6], 12: [6], 13: [0], 14: [4], 15: [6], 16: [6], 17: [5], 18: [5], 19: [4], 20: [6], 21: [7], 22: [6], 23: [5], 24: [7], 25: [7], 26: [1], 27: [2], 28: [0], 29: [4], 30: [1], 31: [7], 32: [7], 33: [5], 34: [6], 35: [5], 36: [2], 37: [1], 38: [7], 39: [7], 40: [6], 41: [1], 42: [7], 43: [5], 44: [5], 45: [7], 46: [3], 47: [5], 48: [4], 49: [7], 50: [0], 51: [7], 52: [6], 53: [5], 54: [4], 55: [7], 56: [3], 57: [6], 58: [2], 59: [4], 60: [7], 61: [5], 62: [4], 63: [6], 64: [1], 65: [5], 66: [7], 67: [0], 68: [6], 69: [4], 70: [6], 71: [7], 72: [7], 73: [6], 74: [6], 75: [5], 76: [1], 77: [1], 78: [7], 79: [6], 80: [2], 81: [7], 82: [0], 83: [1], 84: [1], 85: [1], 86: [7], 87: [6], 88: [7], 89: [5], 90: [4], 91: [2], 92: [0], 93: [6], 94: [6], 95: [1], 96: [2], 97: [7], 98: [0], 99: [2]}","{0: 5766217770.912254, 1: 5876826623.591294, 2: 4931970238.271952, 3: 5222244956.618764, 4: 5766217770.912254, 5: 5674312243.788988, 6: 3989969727.868779, 7: 5160113265.5361595, 8: 3989969727.868779, 9: 5766217770.912254, 10: 5222244956.618764, 11: 5457630954.85467, 12: 5287582930.135575, 13: 5658310192.9058075, 14: 5222244956.618764, 15: 5414904216.219028, 16: 5993772925.87151, 17: 5222244956.618764, 18: 5222244956.618764, 19: 5042106481.193627, 20: 5105487088.125405, 21: 5766217770.912254, 22: 5061826385.087551, 23: 5222244956.618764, 24: 5766217770.912254, 25: 4431204004.686208, 26: 3989969727.868779, 27: 5766217770.912254, 28: 5879071138.097448, 29: 5222244956.618764, 30: 3989969727.868779, 31: 5766217770.912254, 32: 4752056536.6689005, 33: 5222244956.618764, 34: 5430329390.68989, 35: 5222244956.618764, 36: 5766217770.912254, 37: 2988829782.4178834, 38: 5685699171.855849, 39: 5766217770.912254, 40: 5674290464.851892, 41: 2847447784.457464, 42: 5334739539.930137, 43: 5222244956.618764, 44: 5222244956.618764, 45: 5504693169.301526, 46: 5222244956.618764, 47: 5222244956.618764, 48: 5222244956.618764, 49: 4870024278.644678, 50: 6009284385.874307, 51: 4360254361.581045, 52: 6087134670.853162, 53: 5222244956.618764, 54: 5222244956.618764, 55: 5766217770.912254, 56: 4406915893.096818, 57: 5182619519.1008215, 58: 5766217770.912254, 59: 5222244956.618764, 60: 5766217770.912254, 61: 5222244956.618764, 62: 5222244956.618764, 63: 5761463837.328383, 64: 3989969727.868779, 65: 5222244956.618764, 66: 4758277871.800695, 67: 5876961177.274065, 68: 4626569633.245085, 69: 5222244956.618764, 70: 5607579218.140974, 71: 5480330638.525072, 72: 4677304223.009137, 73: 4357640555.218941, 74: 6134642529.132306, 75: 5222244956.618764, 76: 3989969727.868779, 77: 3989969727.868779, 78: 5766217770.912254, 79: 5201289629.619642, 80: 5766217770.912254, 81: 5680438735.852535, 82: 6096870053.468658, 83: 3989969727.868779, 84: 3989969727.868779, 85: 3989969727.868779, 86: 5766217770.912254, 87: 5833092744.52043, 88: 5766217770.912254, 89: 5222244956.618764, 90: 5222244956.618764, 91: 5766217770.912254, 92: 5722463625.228348, 93: 5923817252.126719, 94: 6017030584.09997, 95: 3989969727.868779, 96: 5766217770.912254, 97: 5356404352.03425, 98: 3305146948.503984, 99: 5766217770.912254}"
"((156.75054883742098, 156.88737891808645, 0.0), (96.92845835682186, 80.97638967455144, 0.0), (25.044293018696088, 89.5692975362993, 0.0), (124.66509117080997, 16.502169442177937, 0.0), (123.82806417461629, 196.70168311843608, 0.0), (174.1451686023626, 64.26198375322396, 0.0), (47.19876798124534, 4.791469026310111, 0.0), (198.52779924974945, 82.09134275587832, 0.0), (11.761586357796272, 64.32512686867575, 0.0), (119.39251153905047, 184.14714466839567, 0.0), (116.34512396399302, 15.727291607626405, 0.0), (83.48240915226701, 100.30264600035487, 0.0), (12.98945284412017, 142.61932119996806, 0.0), (125.05595600075584, 29.885346058699035, 0.0), (114.80513994582377, 9.268495377994, 0.0), (105.29368138018809, 66.37757859886786, 0.0), (27.249690679552696, 104.90200334403339, 0.0), (106.31355743576354, 56.06286665880735, 0.0), (76.38477972159713, 40.90555754277024, 0.0), (48.00820834634851, 12.585148945048202, 0.0), (32.57336274831249, 114.72311160500695, 0.0), (155.74750606794592, 128.09015013283752, 0.0), (15.384170453822893, 123.35954272840739, 0.0), (99.27640392338297, 65.57463570940048, 0.0), (116.07609463704921, 123.10079048884523, 0.0), (197.88763657428302, 144.64105973474886, 0.0), (8.677201190240305, 1.4942810630485504, 0.0), (107.85096068590204, 193.93786958172714, 0.0), (146.79468525873008, 35.83773850382009, 0.0), (115.59138311917577, 29.136807557926566, 0.0), (55.117471293184344, 8.196327094850822, 0.0), (107.24711285163178, 156.83113248306256, 0.0), (156.21406706401956, 65.78060434278763, 0.0), (113.0078560551421, 54.693154634429774, 0.0), (65.26853601458208, 90.07482504437434, 0.0), (87.17863538355431, 59.739207920194445, 0.0), (148.9909820219909, 196.0740028322006, 0.0), (3.0823255092777844, 173.40322189238236, 0.0), (154.66249741342043, 123.03328912244748, 0.0), (123.13729651894745, 148.3127230715267, 0.0), (83.53458401556881, 68.54325734730624, 0.0), (6.397955802406967, 182.540330445077, 0.0), (178.9853413795597, 111.66747050345802, 0.0), (160.3884599259068, 20.44636449451592, 0.0), (113.48273608975326, 20.348573915871288, 0.0), (139.86823698734915, 124.86484195770464, 0.0), (74.57437906273258, 15.414445039273923, 0.0), (96.70342476706199, 78.46792351828671, 0.0), (137.251802518606, 32.93778605644288, 0.0), (154.60340500978268, 86.22435774000786, 0.0), (197.4078555682686, 68.35059947113514, 0.0), (169.5617359728633, 127.57477574270767, 0.0), (69.45887084669123, 124.07814349936682, 0.0), (79.41633533790025, 56.99193103829166, 0.0), (100.35757215972913, 1.1953468544958348, 0.0), (132.20689459717264, 169.82475853499574, 0.0), (175.018681286325, 2.8776686629805424, 0.0), (16.71336902470553, 148.16123212013622, 0.0), (112.04764999123053, 180.21959426663128, 0.0), (107.1539871192038, 42.227958275007026, 0.0), (110.8117043888394, 153.44979254700718, 0.0), (89.35973854764597, 68.95923360010164, 0.0), (58.206717827112485, 14.282095093212742, 0.0), (32.83690354053658, 108.89084689441803, 0.0), (17.372375243627637, 72.6814482020582, 0.0), (97.16083858315876, 67.08298968154638, 0.0), (155.01074732232487, 93.55478121742726, 0.0), (163.92112805276014, 16.44206308483254, 0.0), (21.841871614380864, 147.13585805870815, 0.0), (149.51868359926306, 22.891373706694505, 0.0), (61.00016361824227, 94.96317420027194, 0.0), (146.17125183404698, 125.36728093995029, 0.0), (170.22907337432818, 118.0786418033591, 0.0), (10.110553141992062, 162.15515874552204, 0.0), (85.50771955760638, 143.4114459475999, 0.0), (98.62764311131514, 55.34029704212916, 0.0), (59.682462754137305, 11.445289206574424, 0.0), (26.90279288814919, 43.13270390800097, 0.0), (114.64991553712757, 150.3715052373857, 0.0), (37.87356642679417, 153.9246940182977, 0.0), (107.48502762940088, 181.00739687617087, 0.0), (128.7349268830256, 116.84038390159353, 0.0), (172.92085931655566, 18.88073124359333, 0.0), (18.131330690565857, 11.83925619491237, 0.0), (16.253009637350225, 42.740150080915654, 0.0), (1.4399035942836136, 49.279696153848775, 0.0), (106.90323221839418, 124.43845126486754, 0.0), (93.55574838990066, 132.12148143473317, 0.0), (147.80003576487002, 133.74892277438852, 0.0), (131.68422477450846, 32.422046743444156, 0.0), (117.01392999928838, 18.24364269045445, 0.0), (115.00886852661507, 191.29090311534466, 0.0), (171.58469414915152, 15.679185816706939, 0.0), (84.63856216794488, 100.32207755328402, 0.0), (71.45351543657742, 105.90063843534573, 0.0), (28.890294497470155, 76.61393902116421, 0.0), (112.66199488791914, 187.51738397434025, 0.0), (137.61745569844368, 124.39466314244929, 0.0), (193.90588404825883, 166.90314228787642, 0.0), (110.56742626269578, 178.1987223726002, 0.0))","((110, 170, 50), (10, 160, 50), (120, 0, 50), (130, 10, 50), (0, 50, 50), (120, 10, 50), (180, 110, 50), (70, 140, 50))",110111111011011011111111111111101010111111010,"{0: [6], 1: [7], 2: [4], 3: [5], 4: [0], 5: [3], 6: [4], 7: [6], 8: [4], 9: [0], 10: [5], 11: [7], 12: [1], 13: [3], 14: [5], 15: [5], 16: [7], 17: [5], 18: [5], 19: [4], 20: [7], 21: [6], 22: [1], 23: [5], 24: [0], 25: [6], 26: [4], 27: [0], 28: [3], 29: [5], 30: [5], 31: [0], 32: [3], 33: [5], 34: [7], 35: [5], 36: [0], 37: [1], 38: [6], 39: [0], 40: [5], 41: [1], 42: [6], 43: [3], 44: [5], 45: [6], 46: [5], 47: [7], 48: [3], 49: [6], 50: [6], 51: [6], 52: [7], 53: [5], 54: [2], 55: [0], 56: [3], 57: [1], 58: [0], 59: [5], 60: [0], 61: [5], 62: [5], 63: [7], 64: [4], 65: [5], 66: [6], 67: [3], 68: [1], 69: [3], 70: [7], 71: [6], 72: [6], 73: [1], 74: [7], 75: [5], 76: [5], 77: [4], 78: [0], 79: [1], 80: [0], 81: [6], 82: [3], 83: [4], 84: [4], 85: [4], 86: [7], 87: [7], 88: [6], 89: [3], 90: [5], 91: [0], 92: [3], 93: [7], 94: [7], 95: [4], 96: [0], 97: [6], 98: [6], 99: [0]}","{0: 4483512983.81022, 1: 4811239775.89394, 2: 3989969727.868779, 3: 6080224132.252014, 4: 5764471442.432603, 5: 4676362519.905234, 6: 3989969727.868779, 7: 4483512983.81022, 8: 3989969727.868779, 9: 6047558728.043798, 10: 6080224132.252014, 11: 5448364502.851212, 12: 6029011771.391974, 13: 5982099983.107651, 14: 6080224132.252014, 15: 4991652032.108926, 16: 5073546602.772179, 17: 5276927937.541859, 18: 5125389216.508444, 19: 3989969727.868779, 20: 5358021779.718632, 21: 4483512983.81022, 22: 5582526652.513307, 23: 4962734452.715544, 24: 5298326925.195718, 25: 4483512983.81022, 26: 3989969727.868779, 27: 5907412623.777038, 28: 5745689484.350451, 29: 5998838929.862465, 30: 4810396552.551932, 31: 6103366153.910162, 32: 4899132884.437661, 33: 5355947917.120133, 34: 5218064527.352046, 35: 4955047150.683781, 36: 5309146603.112277, 37: 6029011771.391974, 38: 4483512983.81022, 39: 5877638337.716813, 40: 4702133098.493816, 41: 5933749125.786754, 42: 4483512983.81022, 43: 5712061539.874142, 44: 6080224132.252014, 45: 4483512983.81022, 46: 5341647198.052421, 47: 4752339929.127902, 48: 5906909949.363174, 49: 4483512983.81022, 50: 4483512983.81022, 51: 4483512983.81022, 52: 6065282775.718422, 53: 4886656172.708973, 54: 5998051477.9916, 55: 5946899756.57112, 56: 5346371637.612606, 57: 6029011771.391974, 58: 6142275537.6857195, 59: 5645165839.567781, 60: 6054604894.480102, 61: 4769167013.400164, 62: 4890726422.373023, 63: 5265354350.763434, 64: 3989969727.868779, 65: 4903247403.043293, 66: 4483512983.81022, 67: 5649569897.98881, 68: 6029011771.391974, 69: 5921530735.095341, 70: 5336598408.998396, 71: 4483512983.81022, 72: 4483512983.81022, 73: 6029011771.391974, 74: 6066145395.866984, 75: 5218733684.85142, 76: 4934652384.309121, 77: 3989969727.868779, 78: 5988421799.393875, 79: 5802574521.791054, 80: 6132033033.716192, 81: 4483512983.81022, 82: 5395296452.850968, 83: 3989969727.868779, 84: 3989969727.868779, 85: 3989969727.868779, 86: 5500196442.838789, 87: 5889411636.571099, 88: 4483512983.81022, 89: 5941028516.27948, 90: 6080224132.252014, 91: 5953928443.324357, 92: 5447078939.889983, 93: 5438148781.840408, 94: 5660050497.919699, 95: 3989969727.868779, 96: 6034582069.599148, 97: 4483512983.81022, 98: 4483512983.81022, 99: 6164860410.292891}"
"((150.93129801244396, 139.08161713249805, 0.0), (116.3221932738098, 77.45235916690477, 0.0), (54.70594459405061, 86.25137675409046, 0.0), (126.51766622111455, 14.435201675719101, 0.0), (124.74835742196481, 193.42741093906716, 0.0), (153.61410265836912, 64.99435404593714, 0.0), (42.93103156322421, 23.27060413655109, 0.0), (197.40722260068438, 77.77641332750342, 0.0), (3.426630795234191, 62.26869586361876, 0.0), (112.52840984502456, 168.6964912877753, 0.0), (111.3628400049645, 16.66920777857983, 0.0), (90.63686759294698, 90.12928150406242, 0.0), (12.568346630352929, 142.46434889955097, 0.0), (121.00358966356849, 13.845907984350763, 0.0), (104.05333689504269, 25.53986531427694, 0.0), (106.67507523060914, 71.8807900814318, 0.0), (42.420430176519694, 89.31649194609324, 0.0), (83.14687417418394, 52.22867960927304, 0.0), (97.65530010714586, 33.45229385781326, 0.0), (39.17013896597503, 24.640755302660335, 0.0), (28.93682847325941, 106.11999324963773, 0.0), (148.7780742928389, 134.313123657017, 0.0), (5.93891703387758, 119.69246227302769, 0.0), (104.14751821435121, 76.940900721799, 0.0), (120.98090661781404, 123.572728957146, 0.0), (190.48413345256938, 155.08516920293133, 0.0), (13.882673084211106, 0.6762487940818777, 0.0), (134.83136529102893, 189.18073025088663, 0.0), (163.66086371132252, 21.000163791372245, 0.0), (120.11641619091951, 7.089657219352766, 0.0), (42.57757024329997, 12.45968890945017, 0.0), (112.19186038548591, 181.45900929303758, 0.0), (147.8495969390907, 67.40808718660058, 0.0), (112.45688566148984, 75.50450371548865, 0.0), (69.76286295925155, 115.23707200008405, 0.0), (95.44067596629462, 73.09248182301583, 0.0), (172.66791523141862, 190.15265578357324, 0.0), (0.768619146333863, 167.72331402036565, 0.0), (159.39462067185397, 99.46993976551684, 0.0), (122.82521184974979, 139.01458552488407, 0.0), (73.76871606720272, 55.67593629115602, 0.0), (6.101899375682956, 184.30995056297257, 0.0), (172.69745282335788, 117.19015549410581, 0.0), (153.84160559391822, 17.493605016338616, 0.0), (109.56562596371775, 22.12582667622991, 0.0), (157.15027281027986, 121.12439949933906, 0.0), (77.49142123751703, 31.482535356555076, 0.0), (73.83522512305707, 62.63323896078042, 0.0), (139.79921301179095, 32.42445080079814, 0.0), (182.05797402261078, 88.24558417375192, 0.0), (197.4156027121169, 68.18233862066255, 0.0), (170.07215799166565, 122.77384653408858, 0.0), (78.73768640689649, 123.61176714390307, 0.0), (80.55830703778331, 57.656470168635735, 0.0), (108.61588367531074, 1.00518866757251, 0.0), (131.78865354519786, 149.12423427917875, 0.0), (154.57148797155457, 13.150815449174281, 0.0), (16.027481609491108, 153.5190082328435, 0.0), (104.84844662587318, 188.64258288713242, 0.0), (109.79559392578697, 50.83683031772361, 0.0), (112.1639526510106, 148.0567437857073, 0.0), (92.53710710485419, 49.517909268864955, 0.0), (60.57039483059287, 20.932962026322222, 0.0), (44.69711370544932, 122.96716164648679, 0.0), (22.507549512116267, 58.009282654239996, 0.0), (92.99358891183078, 68.8315503471877, 0.0), (162.20024422713746, 94.38525092680425, 0.0), (162.66656426853504, 15.261955540684063, 0.0), (3.512994173435768, 155.37241278561777, 0.0), (123.79022664741007, 16.716740092102995, 0.0), (81.40686239091545, 107.9259551472879, 0.0), (170.50667252918637, 114.24013045465756, 0.0), (170.3956605343663, 119.12249457267284, 0.0), (18.126300303059594, 137.5079254036081, 0.0), (83.43313508741211, 137.15905278046037, 0.0), (102.41629000276623, 69.42113591645953, 0.0), (56.35402188383892, 14.33479886678834, 0.0), (24.259471607956662, 20.59369671896893, 0.0), (111.76555337796985, 158.7124776220494, 0.0), (40.89225119157897, 153.93842181198826, 0.0), (114.52271306486567, 182.2234617119173, 0.0), (112.22905401027447, 108.97127266253753, 0.0), (199.2818732292974, 24.883998373717933, 0.0), (28.132995167747012, 9.375801379473344, 0.0), (16.628569088118955, 40.531262657672755, 0.0), (1.1566795362582312, 48.879527637205335, 0.0), (87.69819111724436, 127.31342597048832, 0.0), (99.12049931273381, 141.69890719937985, 0.0), (172.35011976926526, 127.70041714889224, 0.0), (133.65614544924387, 29.106623955539117, 0.0), (115.61659910454337, 32.27694049271241, 0.0), (130.06054320977316, 187.79978934395095, 0.0), (155.24458975624822, 9.544275760250843, 0.0), (87.98478853277156, 96.45431304457257, 0.0), (74.3546459471668, 92.208779172723, 0.0), (28.92828172529157, 76.53014833324416, 0.0), (118.61026630472908, 169.32153254099592, 0.0), (152.09543332003562, 121.30531332748605, 0.0), (184.52917384153622, 159.70229066885395, 0.0), (111.82021426155482, 179.25417754472008, 0.0))","((130, 160, 50), (10, 150, 50), (190, 110, 50), (130, 20, 50), (140, 0, 50), (110, 50, 50), (140, 10, 50), (100, 60, 50))",110010111111111011101011111111111111101110010,"{0: [0], 1: [7], 2: [1], 3: [3], 4: [0], 5: [3], 6: [5], 7: [2], 8: [1], 9: [0], 10: [3], 11: [7], 12: [1], 13: [3], 14: [5], 15: [7], 16: [1], 17: [7], 18: [5], 19: [5], 20: [1], 21: [0], 22: [1], 23: [7], 24: [0], 25: [2], 26: [7], 27: [0], 28: [6], 29: [3], 30: [7], 31: [0], 32: [6], 33: [7], 34: [7], 35: [7], 36: [2], 37: [1], 38: [2], 39: [0], 40: [7], 41: [1], 42: [2], 43: [6], 44: [3], 45: [2], 46: [7], 47: [7], 48: [3], 49: [2], 50: [2], 51: [2], 52: [0], 53: [7], 54: [3], 55: [0], 56: [6], 57: [1], 58: [0], 59: [5], 60: [0], 61: [7], 62: [7], 63: [1], 64: [1], 65: [7], 66: [2], 67: [6], 68: [1], 69: [3], 70: [7], 71: [2], 72: [2], 73: [1], 74: [0], 75: [7], 76: [7], 77: [5], 78: [0], 79: [1], 80: [0], 81: [0], 82: [2], 83: [7], 84: [1], 85: [1], 86: [0], 87: [0], 88: [2], 89: [3], 90: [5], 91: [0], 92: [6], 93: [7], 94: [7], 95: [1], 96: [0], 97: [2], 98: [2], 99: [0]}","{0: 5160480107.433639, 1: 5910477262.969274, 2: 4473416507.278275, 3: 6178471683.700837, 4: 5160480107.433639, 5: 5199377842.566699, 6: 4617752716.687722, 7: 4943841317.179404, 8: 4227974984.4670615, 9: 5160480107.433639, 10: 6012297168.680018, 11: 5727021587.591123, 12: 6080224132.252014, 13: 6136738756.511682, 14: 5881825437.336998, 15: 6100869461.586116, 16: 4706626670.061372, 17: 6019279367.867175, 18: 5979016665.308522, 19: 4539831385.245457, 20: 5284267941.678736, 21: 5160480107.433639, 22: 5751699090.618598, 23: 6039512726.119464, 24: 5160480107.433639, 25: 4943841317.179404, 26: 3859966648.679826, 27: 5160480107.433639, 28: 5860635019.572655, 29: 6059841687.651774, 30: 4557296571.833072, 31: 5160480107.433639, 32: 5000547494.347331, 33: 5993970183.400115, 34: 4862712015.022999, 35: 6097437820.661728, 36: 4370939616.900449, 37: 5992122198.423122, 38: 4943841317.179404, 39: 5160480107.433639, 40: 5849120918.448898, 41: 5649483813.984706, 42: 4943841317.179404, 43: 6068410638.522755, 44: 5981024639.761374, 45: 4943841317.179404, 46: 5601494315.900072, 47: 5855878357.969269, 48: 6067042015.232817, 49: 4943841317.179404, 50: 4943841317.179404, 51: 4943841317.179404, 52: 4865621922.514846, 53: 5999913060.232175, 54: 5800763624.422953, 55: 5160480107.433639, 56: 6081656199.099296, 57: 6080224132.252014, 58: 5160480107.433639, 59: 6202368238.830848, 60: 5160480107.433639, 61: 6111571720.404141, 62: 5068151530.382245, 63: 5390971832.179322, 64: 4115788966.3629384, 65: 6132250521.135044, 66: 4943841317.179404, 67: 5924189861.170916, 68: 6080224132.252014, 69: 6174980788.480465, 70: 5182776386.396753, 71: 4943841317.179404, 72: 4943841317.179404, 73: 6080224132.252014, 74: 5160480107.433639, 75: 6149949545.563591, 76: 4857365298.32228, 77: 4165975876.469016, 78: 5160480107.433639, 79: 5737426813.261583, 80: 5160480107.433639, 81: 5109190788.8950815, 82: 4283716830.148714, 83: 4229618480.800605, 84: 3755297977.826487, 85: 3924791445.2487025, 86: 5125280869.398142, 87: 5160480107.433639, 88: 4943841317.179404, 89: 6149016948.26761, 90: 6018664388.014931, 91: 5160480107.433639, 92: 6076262832.09524, 93: 5545883834.652472, 94: 5469236393.852522, 95: 4523663839.6633835, 96: 5160480107.433639, 97: 4943841317.179404, 98: 4943841317.179404, 99: 5160480107.433639}"
