131.71464123094196,1134.4150227743382,131.71464123094196,1134.4150227743382
131.71464123094196,931.9497143778128,131.71464123094196,1134.4150227743382
948.4341571875918,1865.5188442550298,948.4341571875918,1865.5188442550298
1065.1128890914608,2067.989525856343,1065.1128890914608,2067.989525856343
913.8272918525469,1768.7618080806492,1065.1128890914608,2067.989525856343
1065.1128890914608,2067.989525856343,1065.1128890914608,2067.989525856343
1065.1128890914608,2067.989525856343,1065.1128890914608,2067.989525856343
-0.0,-62.864701596791114,1065.1128890914608,2067.989525856343
-53.242670470487056,45.83898927216879,1065.1128890914608,2067.989525856343
131.62556438127044,240.1270640641346,1065.1128890914608,2067.989525856343
181.4534260734288,324.6671342855384,1065.1128890914608,2067.989525856343
217.34540280538042,390.569251981504,1065.1128890914608,2067.989525856343
239.86759433725854,497.12175743579576,1065.1128890914608,2067.989525856343
314.6380300665595,623.7857694953201,1065.1128890914608,2067.989525856343
405.2865245631172,905.5742721190355,1065.1128890914608,2067.989525856343
405.2865245631172,1100.1465076184418,1065.1128890914608,2067.989525856343
649.7662825193764,1307.452139733697,1065.1128890914608,2067.989525856343
649.7662825193764,1307.452139733697,1065.1128890914608,2067.989525856343
783.8434784535302,1596.5141932781064,1065.1128890914608,2067.989525856343
922.7679389624672,1839.852658286295,1065.1128890914608,2067.989525856343
1065.1128890914608,2067.989525856343,1065.1128890914608,2067.989525856343
1065.1128890914608,2067.989525856343,1065.1128890914608,2067.989525856343
100.37303758531972,280.77327715951634,1065.1128890914608,2067.989525856343
16.17788450399445,44.56175147409708,1065.1128890914608,2067.989525856343
100.37303758531972,280.77327715951634,1065.1128890914608,2067.989525856343
194.6923530383569,372.28763447348786,1065.1128890914608,2067.989525856343
145.22971725453348,373.47196721531776,1065.1128890914608,2067.989525856343
223.673249067194,451.9134236462855,1065.1128890914608,2067.989525856343
325.48055983689756,623.07484107513,1065.1128890914608,2067.989525856343
397.2123942733847,736.5387837825477,1065.1128890914608,2067.989525856343
118.93022616345672,430.157022386204,1065.1128890914608,2067.989525856343
